((myvenv) ) hjh@autodl-container-1f8f48aae9-1a7a56b4:/root/autodl-tmp/hjh/nanoGPT$ python3 ./train.py ./config/train_nano_gpt2.py 
Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.99M
num decayed parameter tensors: 32, with 30,382,080 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 11870: loss 4.3057, time 74.27ms, mfu 14.71%
iter 11880: loss 4.4830, time 74.37ms, mfu 14.71%
iter 11890: loss 4.4884, time 74.43ms, mfu 14.71%
iter 11900: loss 4.3274, time 74.38ms, mfu 14.71%
iter 11910: loss 4.3885, time 74.30ms, mfu 14.71%
iter 11920: loss 4.2688, time 74.31ms, mfu 14.71%
iter 11930: loss 4.3435, time 74.36ms, mfu 14.71%
iter 11940: loss 4.3532, time 74.33ms, mfu 14.71%
iter 11950: loss 4.3915, time 74.39ms, mfu 14.71%
iter 11960: loss 4.2034, time 74.38ms, mfu 14.71%
iter 11970: loss 4.4124, time 74.33ms, mfu 14.71%
iter 11980: loss 4.1523, time 74.30ms, mfu 14.71%
iter 11990: loss 4.2027, time 74.36ms, mfu 14.71%
0.16506449381510416
0.7443466186523438
0.6601587931315104
0.5188242594401041
0.31599680582682294
0.34387461344401044
step 12000: train loss 4.3597, val loss 4.3694
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 12000: loss 4.2750, time 17472.38ms, mfu 13.25%
iter 12010: loss 4.2053, time 74.37ms, mfu 13.39%
iter 12020: loss 4.3176, time 74.39ms, mfu 13.52%
iter 12030: loss 4.3901, time 74.34ms, mfu 13.64%
iter 12040: loss 4.3471, time 74.39ms, mfu 13.75%
iter 12050: loss 4.2924, time 74.39ms, mfu 13.84%
iter 12060: loss 4.4392, time 74.36ms, mfu 13.93%
iter 12070: loss 4.1459, time 74.40ms, mfu 14.01%
iter 12080: loss 4.3884, time 74.34ms, mfu 14.08%
iter 12090: loss 4.2406, time 74.39ms, mfu 14.14%
iter 12100: loss 4.3210, time 74.30ms, mfu 14.20%
iter 12110: loss 4.3942, time 74.33ms, mfu 14.25%
iter 12120: loss 4.2282, time 74.34ms, mfu 14.30%
iter 12130: loss 4.2258, time 74.35ms, mfu 14.34%
iter 12140: loss 4.1603, time 74.39ms, mfu 14.37%
iter 12150: loss 4.2488, time 74.33ms, mfu 14.41%
iter 12160: loss 4.3111, time 74.38ms, mfu 14.44%
iter 12170: loss 4.4483, time 74.35ms, mfu 14.46%
iter 12180: loss 4.3076, time 74.28ms, mfu 14.49%
iter 12190: loss 4.4296, time 74.37ms, mfu 14.51%
iter 12200: loss 4.3612, time 74.24ms, mfu 14.53%
iter 12210: loss 4.3097, time 74.38ms, mfu 14.55%
iter 12220: loss 4.4173, time 74.41ms, mfu 14.57%
iter 12230: loss 4.2582, time 74.33ms, mfu 14.58%
iter 12240: loss 4.4884, time 74.33ms, mfu 14.59%
iter 12250: loss 4.3445, time 74.34ms, mfu 14.61%
iter 12260: loss 4.1409, time 74.31ms, mfu 14.62%
iter 12270: loss 4.3432, time 74.36ms, mfu 14.63%
iter 12280: loss 4.4846, time 74.35ms, mfu 14.63%
iter 12290: loss 4.1879, time 74.33ms, mfu 14.64%
iter 12300: loss 4.3601, time 74.38ms, mfu 14.65%
iter 12310: loss 4.2821, time 74.30ms, mfu 14.66%
iter 12320: loss 4.2976, time 74.36ms, mfu 14.66%
iter 12330: loss 4.3464, time 74.37ms, mfu 14.67%
iter 12340: loss 4.3498, time 74.34ms, mfu 14.67%
iter 12350: loss 4.2155, time 74.41ms, mfu 14.67%
iter 12360: loss 4.3201, time 74.23ms, mfu 14.68%
iter 12370: loss 4.3677, time 74.33ms, mfu 14.68%
iter 12380: loss 4.1552, time 74.32ms, mfu 14.69%
iter 12390: loss 4.3622, time 74.40ms, mfu 14.69%
iter 12400: loss 4.4576, time 74.29ms, mfu 14.69%
iter 12410: loss 4.2927, time 74.38ms, mfu 14.69%
iter 12420: loss 4.2668, time 74.32ms, mfu 14.69%
iter 12430: loss 4.3605, time 74.39ms, mfu 14.70%
iter 12440: loss 4.3635, time 74.35ms, mfu 14.70%
iter 12450: loss 4.2026, time 74.38ms, mfu 14.70%
iter 12460: loss 4.2968, time 74.29ms, mfu 14.70%
iter 12470: loss 4.3977, time 74.36ms, mfu 14.70%
iter 12480: loss 4.3180, time 74.34ms, mfu 14.70%
iter 12490: loss 4.2749, time 74.33ms, mfu 14.70%
iter 12500: loss 4.3055, time 74.38ms, mfu 14.70%
iter 12510: loss 4.5137, time 74.34ms, mfu 14.70%
iter 12520: loss 4.2922, time 74.28ms, mfu 14.71%
iter 12530: loss 4.4528, time 74.38ms, mfu 14.71%
iter 12540: loss 4.1955, time 74.35ms, mfu 14.71%
iter 12550: loss 4.1932, time 74.33ms, mfu 14.71%
iter 12560: loss 4.3171, time 74.39ms, mfu 14.71%
iter 12570: loss 4.2984, time 74.30ms, mfu 14.71%
iter 12580: loss 4.2566, time 74.33ms, mfu 14.71%
iter 12590: loss 4.3439, time 74.37ms, mfu 14.71%
iter 12600: loss 4.3819, time 74.36ms, mfu 14.71%
iter 12610: loss 4.2431, time 74.39ms, mfu 14.71%
iter 12620: loss 4.4511, time 74.32ms, mfu 14.71%
iter 12630: loss 4.4512, time 74.35ms, mfu 14.71%
iter 12640: loss 4.1598, time 74.35ms, mfu 14.71%
iter 12650: loss 4.1927, time 74.27ms, mfu 14.71%
iter 12660: loss 4.3940, time 74.35ms, mfu 14.71%
iter 12670: loss 4.1446, time 74.34ms, mfu 14.71%
iter 12680: loss 4.1776, time 74.34ms, mfu 14.71%
iter 12690: loss 4.3483, time 74.34ms, mfu 14.71%
iter 12700: loss 4.4097, time 74.28ms, mfu 14.71%
iter 12710: loss 4.3347, time 74.35ms, mfu 14.71%
iter 12720: loss 4.2997, time 74.32ms, mfu 14.71%
iter 12730: loss 4.3797, time 74.33ms, mfu 14.71%
iter 12740: loss 4.3194, time 74.32ms, mfu 14.71%
iter 12750: loss 4.3028, time 74.33ms, mfu 14.71%
iter 12760: loss 4.3373, time 74.39ms, mfu 14.71%
iter 12770: loss 4.4003, time 74.34ms, mfu 14.71%
iter 12780: loss 4.3812, time 74.35ms, mfu 14.71%
iter 12790: loss 4.5770, time 74.34ms, mfu 14.71%
iter 12800: loss 4.3504, time 74.33ms, mfu 14.71%
iter 12810: loss 4.2731, time 74.38ms, mfu 14.71%
iter 12820: loss 4.2890, time 74.34ms, mfu 14.71%
iter 12830: loss 4.3199, time 74.33ms, mfu 14.71%
iter 12840: loss 4.3808, time 74.37ms, mfu 14.71%
iter 12850: loss 4.3879, time 74.37ms, mfu 14.71%
iter 12860: loss 4.3654, time 74.36ms, mfu 14.71%
iter 12870: loss 4.4680, time 74.33ms, mfu 14.71%
iter 12880: loss 4.5235, time 74.32ms, mfu 14.71%
iter 12890: loss 4.4414, time 74.34ms, mfu 14.71%
iter 12900: loss 4.4707, time 74.29ms, mfu 14.71%
iter 12910: loss 4.3377, time 74.31ms, mfu 14.71%
iter 12920: loss 4.3090, time 74.32ms, mfu 14.71%
iter 12930: loss 4.0047, time 74.35ms, mfu 14.71%
iter 12940: loss 4.4228, time 74.35ms, mfu 14.71%
iter 12950: loss 4.4233, time 74.31ms, mfu 14.71%
iter 12960: loss 4.2944, time 74.33ms, mfu 14.71%
iter 12970: loss 4.4038, time 74.31ms, mfu 14.71%
iter 12980: loss 4.2416, time 74.37ms, mfu 14.71%
iter 12990: loss 4.3663, time 74.36ms, mfu 14.71%
0.16240946451822916
0.7186330159505209
0.6480433146158854
0.507843017578125
0.31332651774088544
0.32260894775390625
step 13000: train loss 4.3421, val loss 4.3551
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 13000: loss 4.3789, time 17477.95ms, mfu 13.25%
iter 13010: loss 4.2271, time 74.34ms, mfu 13.39%
iter 13020: loss 4.6463, time 74.35ms, mfu 13.53%
iter 13030: loss 4.1842, time 74.30ms, mfu 13.65%
iter 13040: loss 4.3583, time 74.31ms, mfu 13.75%
iter 13050: loss 4.2192, time 74.34ms, mfu 13.85%
iter 13060: loss 4.3697, time 74.38ms, mfu 13.93%
iter 13070: loss 4.3538, time 74.37ms, mfu 14.01%
iter 13080: loss 4.0888, time 74.38ms, mfu 14.08%
iter 13090: loss 4.3188, time 74.35ms, mfu 14.14%
iter 13100: loss 4.6293, time 74.38ms, mfu 14.20%
iter 13110: loss 4.2699, time 74.35ms, mfu 14.25%
iter 13120: loss 4.4883, time 74.32ms, mfu 14.30%
iter 13130: loss 4.3012, time 74.30ms, mfu 14.34%
iter 13140: loss 4.4398, time 74.30ms, mfu 14.38%
iter 13150: loss 4.5495, time 74.27ms, mfu 14.41%
iter 13160: loss 4.4620, time 74.32ms, mfu 14.44%
iter 13170: loss 4.3311, time 74.37ms, mfu 14.47%
iter 13180: loss 4.2901, time 74.39ms, mfu 14.49%
iter 13190: loss 4.5242, time 74.34ms, mfu 14.51%
iter 13200: loss 4.2308, time 74.35ms, mfu 14.53%
iter 13210: loss 4.4931, time 74.36ms, mfu 14.55%
iter 13220: loss 4.2585, time 74.33ms, mfu 14.57%
iter 13230: loss 4.2457, time 74.33ms, mfu 14.58%
iter 13240: loss 4.3259, time 74.37ms, mfu 14.59%
iter 13250: loss 4.4285, time 74.32ms, mfu 14.61%
iter 13260: loss 4.3853, time 74.37ms, mfu 14.62%
iter 13270: loss 4.5036, time 74.36ms, mfu 14.63%
iter 13280: loss 4.4021, time 74.34ms, mfu 14.63%
iter 13290: loss 4.4058, time 74.35ms, mfu 14.64%
iter 13300: loss 4.3002, time 74.36ms, mfu 14.65%
iter 13310: loss 4.2835, time 74.31ms, mfu 14.66%
iter 13320: loss 4.3526, time 74.36ms, mfu 14.66%
iter 13330: loss 4.5152, time 74.34ms, mfu 14.67%
iter 13340: loss 4.3517, time 74.33ms, mfu 14.67%
iter 13350: loss 4.4752, time 74.38ms, mfu 14.67%
iter 13360: loss 4.3484, time 74.36ms, mfu 14.68%
iter 13370: loss 4.3545, time 74.36ms, mfu 14.68%
iter 13380: loss 4.3193, time 74.34ms, mfu 14.68%
iter 13390: loss 4.1660, time 74.35ms, mfu 14.69%
iter 13400: loss 4.5019, time 74.34ms, mfu 14.69%
iter 13410: loss 4.3177, time 74.37ms, mfu 14.69%
iter 13420: loss 4.4625, time 74.38ms, mfu 14.69%
iter 13430: loss 4.2096, time 74.32ms, mfu 14.69%
iter 13440: loss 4.1633, time 74.38ms, mfu 14.70%
iter 13450: loss 4.3165, time 74.34ms, mfu 14.70%
iter 13460: loss 4.4004, time 74.34ms, mfu 14.70%
iter 13470: loss 4.2153, time 74.33ms, mfu 14.70%
iter 13480: loss 4.3730, time 74.35ms, mfu 14.70%
iter 13490: loss 4.4471, time 74.32ms, mfu 14.70%
iter 13500: loss 4.3092, time 74.37ms, mfu 14.70%
iter 13510: loss 4.3623, time 74.34ms, mfu 14.70%
iter 13520: loss 4.4143, time 74.39ms, mfu 14.70%
iter 13530: loss 4.3862, time 74.33ms, mfu 14.70%
iter 13540: loss 4.1500, time 74.39ms, mfu 14.70%
iter 13550: loss 4.4267, time 74.30ms, mfu 14.71%
iter 13560: loss 4.3305, time 74.34ms, mfu 14.71%
iter 13570: loss 4.2217, time 74.36ms, mfu 14.71%
iter 13580: loss 4.4613, time 74.33ms, mfu 14.71%
iter 13590: loss 4.2625, time 74.37ms, mfu 14.71%
iter 13600: loss 4.4989, time 74.35ms, mfu 14.71%
iter 13610: loss 4.2959, time 74.32ms, mfu 14.71%
iter 13620: loss 4.2908, time 74.33ms, mfu 14.71%
iter 13630: loss 4.3871, time 74.33ms, mfu 14.71%
iter 13640: loss 4.4492, time 74.31ms, mfu 14.71%
iter 13650: loss 4.2336, time 74.38ms, mfu 14.71%
iter 13660: loss 4.2075, time 74.35ms, mfu 14.71%
iter 13670: loss 4.4540, time 74.30ms, mfu 14.71%
iter 13680: loss 4.3366, time 74.37ms, mfu 14.71%
iter 13690: loss 4.4414, time 74.39ms, mfu 14.71%
iter 13700: loss 4.4232, time 74.34ms, mfu 14.71%
iter 13710: loss 4.3388, time 74.35ms, mfu 14.71%
iter 13720: loss 4.1963, time 74.27ms, mfu 14.71%
iter 13730: loss 4.2437, time 74.31ms, mfu 14.71%
iter 13740: loss 4.2515, time 74.42ms, mfu 14.71%
iter 13750: loss 4.0424, time 74.33ms, mfu 14.71%
iter 13760: loss 4.3274, time 74.35ms, mfu 14.71%
iter 13770: loss 4.2735, time 74.31ms, mfu 14.71%
iter 13780: loss 4.3855, time 74.32ms, mfu 14.71%
iter 13790: loss 4.0771, time 74.35ms, mfu 14.71%
iter 13800: loss 4.5142, time 74.35ms, mfu 14.71%
iter 13810: loss 4.3302, time 74.33ms, mfu 14.71%
iter 13820: loss 4.2744, time 74.41ms, mfu 14.71%
iter 13830: loss 4.2781, time 74.40ms, mfu 14.71%
iter 13840: loss 4.3479, time 74.41ms, mfu 14.71%
iter 13850: loss 4.3179, time 74.36ms, mfu 14.71%
iter 13860: loss 4.4697, time 74.38ms, mfu 14.71%
iter 13870: loss 4.2950, time 74.38ms, mfu 14.71%
iter 13880: loss 4.0299, time 74.40ms, mfu 14.71%
iter 13890: loss 4.3849, time 74.43ms, mfu 14.71%
iter 13900: loss 4.2347, time 74.33ms, mfu 14.71%
iter 13910: loss 4.2962, time 74.39ms, mfu 14.71%
iter 13920: loss 4.2112, time 74.38ms, mfu 14.71%
iter 13930: loss 4.4289, time 74.42ms, mfu 14.71%
iter 13940: loss 4.2606, time 74.46ms, mfu 14.70%
iter 13950: loss 4.4017, time 74.34ms, mfu 14.70%
iter 13960: loss 4.3226, time 74.39ms, mfu 14.70%
iter 13970: loss 4.2896, time 74.35ms, mfu 14.70%
iter 13980: loss 4.3422, time 74.42ms, mfu 14.70%
iter 13990: loss 4.2398, time 74.40ms, mfu 14.70%
0.17079925537109375
0.737762451171875
0.65423583984375
0.5018742879231771
0.31048329671223956
0.3243611653645833
step 14000: train loss 4.3274, val loss 4.3402
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 14000: loss 4.2953, time 17426.80ms, mfu 13.24%
iter 14010: loss 4.2737, time 74.37ms, mfu 13.39%
iter 14020: loss 4.2608, time 74.37ms, mfu 13.52%
iter 14030: loss 4.4682, time 74.36ms, mfu 13.64%
iter 14040: loss 4.5086, time 74.38ms, mfu 13.74%
iter 14050: loss 4.1838, time 74.42ms, mfu 13.84%
iter 14060: loss 4.2646, time 74.35ms, mfu 13.93%
iter 14070: loss 4.4550, time 74.41ms, mfu 14.00%
iter 14080: loss 4.4177, time 74.38ms, mfu 14.07%
iter 14090: loss 4.2078, time 74.41ms, mfu 14.14%
iter 14100: loss 4.3992, time 74.41ms, mfu 14.19%
iter 14110: loss 4.2448, time 74.32ms, mfu 14.24%
iter 14120: loss 4.3735, time 74.39ms, mfu 14.29%
iter 14130: loss 4.3881, time 74.39ms, mfu 14.33%
iter 14140: loss 4.4996, time 74.39ms, mfu 14.37%
iter 14150: loss 4.3335, time 74.43ms, mfu 14.40%
iter 14160: loss 4.4178, time 74.36ms, mfu 14.43%
iter 14170: loss 4.2617, time 74.37ms, mfu 14.46%
iter 14180: loss 4.3095, time 74.34ms, mfu 14.48%
iter 14190: loss 4.3261, time 74.34ms, mfu 14.51%
iter 14200: loss 4.5089, time 74.37ms, mfu 14.53%
iter 14210: loss 4.3297, time 74.39ms, mfu 14.54%
iter 14220: loss 4.4194, time 74.39ms, mfu 14.56%
iter 14230: loss 4.3724, time 74.37ms, mfu 14.58%
iter 14240: loss 4.3750, time 74.42ms, mfu 14.59%
iter 14250: loss 4.3415, time 74.38ms, mfu 14.60%
iter 14260: loss 4.3539, time 74.41ms, mfu 14.61%
iter 14270: loss 4.4706, time 74.39ms, mfu 14.62%
iter 14280: loss 4.4222, time 74.35ms, mfu 14.63%
iter 14290: loss 4.2105, time 74.36ms, mfu 14.64%
iter 14300: loss 4.2937, time 74.39ms, mfu 14.64%
iter 14310: loss 4.3485, time 74.39ms, mfu 14.65%
iter 14320: loss 4.5013, time 74.38ms, mfu 14.65%
iter 14330: loss 4.4376, time 74.36ms, mfu 14.66%
iter 14340: loss 4.4391, time 74.34ms, mfu 14.66%
iter 14350: loss 4.3105, time 74.39ms, mfu 14.67%
iter 14360: loss 4.1889, time 74.42ms, mfu 14.67%
iter 14370: loss 4.4262, time 74.37ms, mfu 14.67%
iter 14380: loss 4.3226, time 74.37ms, mfu 14.68%
iter 14390: loss 4.3312, time 74.35ms, mfu 14.68%
iter 14400: loss 4.2965, time 74.40ms, mfu 14.68%
iter 14410: loss 4.3004, time 74.37ms, mfu 14.69%
iter 14420: loss 4.3493, time 74.36ms, mfu 14.69%
iter 14430: loss 4.2921, time 74.34ms, mfu 14.69%
iter 14440: loss 4.3589, time 74.42ms, mfu 14.69%
iter 14450: loss 4.3836, time 74.36ms, mfu 14.69%
iter 14460: loss 4.3570, time 74.33ms, mfu 14.69%
iter 14470: loss 4.2835, time 74.33ms, mfu 14.70%
iter 14480: loss 4.3131, time 74.37ms, mfu 14.70%
iter 14490: loss 4.3395, time 74.36ms, mfu 14.70%
iter 14500: loss 4.4553, time 74.40ms, mfu 14.70%
iter 14510: loss 4.2880, time 74.33ms, mfu 14.70%
iter 14520: loss 4.3801, time 74.36ms, mfu 14.70%
iter 14530: loss 4.4397, time 74.40ms, mfu 14.70%
iter 14540: loss 4.1827, time 74.38ms, mfu 14.70%
iter 14550: loss 4.4597, time 74.35ms, mfu 14.70%
iter 14560: loss 4.4063, time 74.39ms, mfu 14.70%
iter 14570: loss 4.3608, time 74.37ms, mfu 14.70%
iter 14580: loss 4.4923, time 74.42ms, mfu 14.70%
iter 14590: loss 4.3224, time 74.36ms, mfu 14.70%
iter 14600: loss 4.4767, time 74.36ms, mfu 14.70%
iter 14610: loss 4.3598, time 74.37ms, mfu 14.70%
iter 14620: loss 4.2815, time 74.38ms, mfu 14.70%
iter 14630: loss 4.4045, time 74.38ms, mfu 14.70%
iter 14640: loss 4.3525, time 74.34ms, mfu 14.70%
iter 14650: loss 4.1611, time 74.35ms, mfu 14.71%
iter 14660: loss 4.3932, time 74.36ms, mfu 14.71%
iter 14670: loss 4.3453, time 74.37ms, mfu 14.71%
iter 14680: loss 4.4190, time 74.39ms, mfu 14.71%
iter 14690: loss 4.3654, time 74.37ms, mfu 14.71%
iter 14700: loss 4.3573, time 74.34ms, mfu 14.71%
iter 14710: loss 4.2563, time 74.39ms, mfu 14.71%
iter 14720: loss 4.3732, time 74.40ms, mfu 14.70%
iter 14730: loss 4.2728, time 74.40ms, mfu 14.70%
iter 14740: loss 4.3247, time 74.40ms, mfu 14.70%
iter 14750: loss 4.2829, time 74.32ms, mfu 14.71%
iter 14760: loss 4.3393, time 74.37ms, mfu 14.71%
iter 14770: loss 4.3727, time 74.43ms, mfu 14.70%
iter 14780: loss 4.4616, time 74.40ms, mfu 14.70%
iter 14790: loss 4.4268, time 74.36ms, mfu 14.70%
iter 14800: loss 4.3128, time 74.33ms, mfu 14.71%
iter 14810: loss 4.3355, time 74.37ms, mfu 14.71%
iter 14820: loss 4.3447, time 74.40ms, mfu 14.70%
iter 14830: loss 4.2975, time 74.36ms, mfu 14.71%
iter 14840: loss 4.1404, time 74.39ms, mfu 14.71%
iter 14850: loss 4.3540, time 74.35ms, mfu 14.71%
iter 14860: loss 4.3994, time 74.43ms, mfu 14.70%
iter 14870: loss 4.4779, time 74.35ms, mfu 14.71%
iter 14880: loss 4.2440, time 74.35ms, mfu 14.71%
iter 14890: loss 4.3380, time 74.38ms, mfu 14.71%
iter 14900: loss 4.3095, time 74.34ms, mfu 14.71%
iter 14910: loss 4.4432, time 74.34ms, mfu 14.71%
iter 14920: loss 4.3185, time 74.40ms, mfu 14.71%
iter 14930: loss 4.3456, time 74.39ms, mfu 14.71%
iter 14940: loss 4.3458, time 74.41ms, mfu 14.71%
iter 14950: loss 4.2991, time 74.34ms, mfu 14.71%
iter 14960: loss 4.2317, time 74.35ms, mfu 14.71%
iter 14970: loss 4.2998, time 74.36ms, mfu 14.71%
iter 14980: loss 4.3623, time 74.33ms, mfu 14.71%
iter 14990: loss 4.4005, time 74.41ms, mfu 14.71%
0.1536992390950521
0.7221145629882812
0.6354929606119791
0.4973347981770833
0.3038380940755208
0.32049306233723956
step 15000: train loss 4.3168, val loss 4.3291
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 15000: loss 4.4412, time 17440.00ms, mfu 13.24%
iter 15010: loss 4.3797, time 74.39ms, mfu 13.39%
iter 15020: loss 4.2676, time 74.37ms, mfu 13.52%
iter 15030: loss 4.4822, time 74.38ms, mfu 13.64%
iter 15040: loss 4.2499, time 74.39ms, mfu 13.74%
iter 15050: loss 4.5412, time 74.36ms, mfu 13.84%
iter 15060: loss 4.2416, time 74.39ms, mfu 13.93%
iter 15070: loss 4.2069, time 74.40ms, mfu 14.00%
iter 15080: loss 4.4311, time 74.42ms, mfu 14.07%
iter 15090: loss 4.5278, time 74.37ms, mfu 14.14%
iter 15100: loss 4.3240, time 74.39ms, mfu 14.19%
iter 15110: loss 4.1878, time 74.38ms, mfu 14.24%
iter 15120: loss 4.4637, time 74.39ms, mfu 14.29%
iter 15130: loss 4.3951, time 74.37ms, mfu 14.33%
iter 15140: loss 4.2755, time 74.37ms, mfu 14.37%
iter 15150: loss 4.4991, time 74.40ms, mfu 14.40%
iter 15160: loss 4.4657, time 74.38ms, mfu 14.43%
iter 15170: loss 4.5069, time 74.37ms, mfu 14.46%
iter 15180: loss 4.4672, time 74.37ms, mfu 14.48%
iter 15190: loss 4.3801, time 74.39ms, mfu 14.51%
iter 15200: loss 4.3303, time 74.40ms, mfu 14.53%
iter 15210: loss 4.2516, time 74.36ms, mfu 14.54%
iter 15220: loss 4.3181, time 74.34ms, mfu 14.56%
iter 15230: loss 4.3417, time 74.38ms, mfu 14.58%
iter 15240: loss 4.2248, time 74.39ms, mfu 14.59%
iter 15250: loss 4.2647, time 74.35ms, mfu 14.60%
iter 15260: loss 4.1856, time 74.39ms, mfu 14.61%
iter 15270: loss 4.0918, time 74.40ms, mfu 14.62%
iter 15280: loss 4.2955, time 74.38ms, mfu 14.63%
iter 15290: loss 4.4153, time 74.45ms, mfu 14.63%
iter 15300: loss 3.9793, time 74.36ms, mfu 14.64%
iter 15310: loss 4.4533, time 74.37ms, mfu 14.65%
iter 15320: loss 4.1238, time 74.34ms, mfu 14.65%
iter 15330: loss 4.3478, time 74.38ms, mfu 14.66%
iter 15340: loss 4.4583, time 74.42ms, mfu 14.66%
iter 15350: loss 4.1549, time 74.35ms, mfu 14.67%
iter 15360: loss 4.4404, time 74.38ms, mfu 14.67%
iter 15370: loss 4.1879, time 74.42ms, mfu 14.67%
iter 15380: loss 4.0705, time 74.30ms, mfu 14.68%
iter 15390: loss 4.3492, time 74.38ms, mfu 14.68%
iter 15400: loss 4.1663, time 74.40ms, mfu 14.68%
iter 15410: loss 4.1258, time 74.36ms, mfu 14.69%
iter 15420: loss 4.3059, time 74.39ms, mfu 14.69%
iter 15430: loss 4.2357, time 74.34ms, mfu 14.69%
iter 15440: loss 4.4503, time 74.39ms, mfu 14.69%
iter 15450: loss 4.2943, time 74.38ms, mfu 14.69%
iter 15460: loss 4.3970, time 74.38ms, mfu 14.69%
iter 15470: loss 4.2337, time 74.42ms, mfu 14.69%
iter 15480: loss 4.3877, time 74.38ms, mfu 14.70%
iter 15490: loss 4.3032, time 74.37ms, mfu 14.70%
iter 15500: loss 4.6150, time 74.30ms, mfu 14.70%
iter 15510: loss 4.1935, time 74.40ms, mfu 14.70%
iter 15520: loss 4.5174, time 74.38ms, mfu 14.70%
iter 15530: loss 4.2191, time 74.40ms, mfu 14.70%
iter 15540: loss 4.3318, time 74.43ms, mfu 14.70%
iter 15550: loss 4.2434, time 74.21ms, mfu 14.70%
iter 15560: loss 4.2912, time 74.35ms, mfu 14.70%
iter 15570: loss 4.3285, time 74.31ms, mfu 14.71%
iter 15580: loss 4.3181, time 74.37ms, mfu 14.71%
iter 15590: loss 4.2466, time 74.40ms, mfu 14.70%
iter 15600: loss 4.1622, time 74.35ms, mfu 14.71%
iter 15610: loss 4.4225, time 74.36ms, mfu 14.71%
iter 15620: loss 4.4396, time 74.29ms, mfu 14.71%
iter 15630: loss 4.3398, time 74.38ms, mfu 14.71%
iter 15640: loss 4.2906, time 74.35ms, mfu 14.71%
iter 15650: loss 4.3907, time 74.34ms, mfu 14.71%
iter 15660: loss 4.2986, time 74.41ms, mfu 14.71%
iter 15670: loss 4.1788, time 74.37ms, mfu 14.71%
iter 15680: loss 4.1811, time 74.41ms, mfu 14.71%
iter 15690: loss 4.4820, time 74.34ms, mfu 14.71%
iter 15700: loss 4.4513, time 74.37ms, mfu 14.71%
iter 15710: loss 4.2733, time 74.41ms, mfu 14.71%
iter 15720: loss 4.4357, time 74.36ms, mfu 14.71%
iter 15730: loss 4.3970, time 74.37ms, mfu 14.71%
iter 15740: loss 4.2814, time 74.36ms, mfu 14.71%
iter 15750: loss 4.3011, time 74.37ms, mfu 14.71%
iter 15760: loss 4.6577, time 74.36ms, mfu 14.71%
iter 15770: loss 4.1390, time 74.37ms, mfu 14.71%
iter 15780: loss 4.2617, time 74.34ms, mfu 14.71%
iter 15790: loss 4.3286, time 74.36ms, mfu 14.71%
iter 15800: loss 4.3382, time 74.37ms, mfu 14.71%
iter 15810: loss 4.1611, time 74.39ms, mfu 14.71%
iter 15820: loss 4.3111, time 74.41ms, mfu 14.71%
iter 15830: loss 4.2206, time 74.36ms, mfu 14.71%
iter 15840: loss 4.5433, time 74.34ms, mfu 14.71%
iter 15850: loss 4.2675, time 74.40ms, mfu 14.71%
iter 15860: loss 4.3076, time 74.36ms, mfu 14.71%
iter 15870: loss 4.2666, time 74.35ms, mfu 14.71%
iter 15880: loss 4.3110, time 74.34ms, mfu 14.71%
iter 15890: loss 4.3162, time 74.37ms, mfu 14.71%
iter 15900: loss 4.2688, time 74.35ms, mfu 14.71%
iter 15910: loss 4.3649, time 74.35ms, mfu 14.71%
iter 15920: loss 4.4443, time 74.35ms, mfu 14.71%
iter 15930: loss 4.1504, time 74.31ms, mfu 14.71%
iter 15940: loss 4.4422, time 74.37ms, mfu 14.71%
iter 15950: loss 4.2537, time 74.37ms, mfu 14.71%
iter 15960: loss 4.4011, time 74.38ms, mfu 14.71%
iter 15970: loss 4.3061, time 74.38ms, mfu 14.71%
iter 15980: loss 4.2769, time 74.40ms, mfu 14.71%
iter 15990: loss 4.2323, time 74.34ms, mfu 14.71%
0.15044657389322916
0.7272974650065104
0.6311136881510416
0.48357899983723956
0.29851023356119794
